3549	13549	3
3549	13609	5
3549	13627	7
3549	13629	9
3549	13646	9
3549	13703	1
3549	13721	2
3549	13724	7
3549	13734	9
3549	13744	1
3549	13768	8
3549	13853	4
3549	13890	7
3549	13912	4
3549	13955	6
3549	13956	2
3549	13957	3
3549	13982	5
3549	13985	4
3549	14001	3
3549	14051	4
3549	14061	1
3549	14095	3
3549	14167	2
3549	14184	5
3549	14201	10
3549	14203	8
3549	14242	10
3549	14252	9
3549	14281	9
3549	14294	4
3549	14310	4
3549	14320	2
3549	14323	8
3549	14345	6
3549	14349	6
3549	14361	7
3549	14413	8
3549	14446	9
3549	14466	8
3549	14471	9
3549	14494	6
3549	14501	7
3549	14569	6
3549	14592	6
3549	14614	3
3549	14642	10
3549	14671	1
3549	14673	1
3549	14677	4
3549	14719	1
3549	14741	9
3549	14742	7
3549	14744	8
3549	14745	5
3549	14757	2
3549	14785	7
3549	14846	9
3549	14869	2
3549	14895	8
3549	14917	6
3549	14936	10
3549	14963	5
3549	14971	1
3549	14986	2
3549	14991	1
3549	15043	9
3549	15077	3
3549	15079	4
3549	15111	10
3549	15143	1
3549	15169	10
3549	15217	1
3549	15270	1
3549	15285	3
3549	15286	1
3549	15289	2
3549	15300	9
3549	15310	2
3549	15331	9
3549	15347	10
3549	15504	8
3549	15516	5
3549	15664	5
3549	15862	8
3549	15872	4
3549	15878	7
3549	15936	7
3549	16392	8
3549	16395	9
3549	16396	10
3549	16399	3
3549	16405	4
3549	16412	3
3549	16429	2
3549	16455	7
3549	16474	3
3549	16502	7
3549	16508	1
3549	16540	5
3549	16544	1
3549	16561	9
3549	16595	7
3549	16647	6
3549	16676	3
3549	16682	6
3549	16713	8
3549	16734	5
3549	16739	2
3549	16779	4
3549	16808	2
3549	16809	4
3549	16842	10
3549	16869	1
3549	16912	2
3549	16918	6
3549	16922	1
3549	16948	7
3549	16993	1
3549	17034	9
3549	17088	5
3549	17093	5
3549	17143	2
3549	17184	9
3549	17201	4
3549	17239	1
3549	17256	10
3549	17301	4
3549	17311	8
3549	17358	4
3549	17382	8
3549	17388	7
3549	17506	4
3549	18439	8
3549	18447	8
3549	18448	10
3549	18591	9
3549	18614	2
3549	18640	3
3549	18665	4
3549	18692	10
3549	18712	7
3549	18742	8
3549	18754	5
3549	18786	2
3549	18803	2
3549	18809	10
3549	18910	10
3549	18950	4
3549	18992	2
3549	18994	8
3549	18995	7
3549	18996	8
3549	19012	1
3549	19082	2
3549	19087	6
3549	19187	3
3549	19193	1
3549	19202	10
3549	19358	3
3549	19379	6
3549	19381	6
3549	19458	9
3549	19504	1
3549	19535	9
3549	19540	9
3549	19609	6
3549	19642	2
3549	19764	10
3549	19770	5
3549	19897	6
3549	19934	1
10009	17509	7
4694	4704	2
4694	4707	6
4694	4713	3
4694	4720	4
4694	6553	6
4694	7473	10
4694	7501	10
4694	7518	7
4694	7683	10
4694	7811	7
4694	8069	4
4694	9351	9
4694	9353	3
4694	9365	2
4694	9369	7
4694	9370	10
4694	9379	9
4694	9435	10
4694	9593	5
4694	9595	3
4694	9596	3
4694	9609	4
4694	9613	4
4694	9995	3
4694	10009	8
4694	17512	1
4694	17513	3
4694	17514	6
2914	3066	10
2914	3130	9
2914	3257	2
2914	3303	9
2914	3320	7
2914	3356	2
2914	3396	7
2914	3407	7
2914	3428	9
2914	3491	7
2914	3549	8
2914	3561	5
2914	3563	7
2914	3582	2
2914	3634	2
2914	3677	3
2914	3701	7
2914	3727	10
2914	3783	7
2914	3807	6
2914	3838	2
2914	3914	9
2914	3932	4
2914	3933	2
2914	3934	5
2914	3949	6
2914	3967	8
2914	3976	7
2914	4006	8
2914	4133	4
2914	4134	7
2914	4148	9
2914	4183	3
2914	4200	5
2914	4222	2
2914	4436	3
2914	4496	1
2914	4513	10
2914	4540	6
2914	4544	2
2914	4557	10
2914	4565	4
2914	4592	4
2914	4595	6
2914	4645	7
2914	4673	10
2914	4685	4
2914	4691	5
2914	4694	2
2914	4713	4
2914	4766	6
2914	5000	1
2914	5051	6
2914	5089	10
2914	5390	2
2914	5413	2
2914	5459	3
2914	5462	7
2914	5511	8
2914	5604	1
2914	5637	1
2914	5650	4
2914	5669	10
2914	5696	8
2914	5702	3
2914	5707	4
2914	5798	8
2914	6066	2
2914	6076	6
2914	6079	1
2914	6107	4
2914	6108	8
2914	6113	2
2914	6172	2
2914	6199	10
2914	6201	4
2914	6210	1
2914	6234	4
2914	6248	1
2914	6259	8
2914	6261	1
2914	6358	10
2914	6395	10
2914	6402	1
2914	6427	6
2914	6453	7
2914	6461	4
2914	6467	4
2914	6481	6
2914	6493	8
2914	6561	7
2914	6716	1
2914	6939	9
2914	6971	9
2914	6986	10
2914	6993	7
2914	7013	6
2914	7018	5
2914	7019	3
2914	7089	6
2914	7091	10
2914	7106	9
2914	7170	5
2914	7194	1
2914	7235	7
2914	7276	2
2914	7334	8
2914	7346	4
2914	7362	1
2914	7364	3
2914	7462	2
2914	7473	2
2914	7506	8
2914	7515	1
2914	7629	2
2914	7674	1
2914	7766	4
2914	7773	7
2914	7790	2
2914	7853	5
2914	7868	9
2914	7896	6
2914	7911	4
2914	7922	5
2914	7929	9
2914	7960	7
2914	7982	1
2914	8011	6
2914	8028	8
2914	8070	9
2914	8137	6
2914	8138	7
2914	8159	6
2914	8220	4
2914	8582	8
2914	8918	5
2914	8952	9
2914	9156	3
2914	9193	9
2914	9299	4
2914	9318	3
2914	9329	5
2914	9595	7
2914	9874	9
2914	10012	4
2914	10013	2
2914	10217	5
2914	10244	8
2914	10279	6
2914	10297	5
2914	10363	10
2914	10368	5
2914	10487	2
2914	10494	2
2914	10514	9
2914	10627	8
2914	10685	6
2914	10708	5
2914	10714	9
2914	10732	10
2914	10737	1
2914	10763	9
2914	10768	6
2914	10781	3
2914	10836	8
2914	10876	3
2914	10909	8
2914	10910	10
2914	10911	5
2914	10912	8
2914	10913	8
2914	10945	4
2914	10973	6
2914	10979	4
2914	11018	1
2914	11045	7
2914	11062	5
2914	11092	8
2914	11115	7
2914	11160	4
2914	11195	8
2914	11205	3
2914	11233	4
2914	11298	5
2914	11323	3
2914	11325	9
2914	11363	2
2914	11366	5
2914	11388	4
2914	11393	6
2914	11424	6
2914	11440	8
2914	11462	9
2914	11466	4
2914	11471	7
2914	11490	6
2914	11496	10
2914	11509	9
2914	11549	4
2914	11553	6
2914	11561	8
2914	11574	3
2914	11608	3
2914	11610	6
2914	11646	10
2914	11652	10
2914	11655	10
2914	11773	7
2914	11778	8
2914	11787	9
2914	11808	8
2914	11826	8
2914	11837	1
2914	11846	7
2914	11853	4
2914	11854	7
2914	11855	5
2914	11856	2
2914	11874	5
2914	11903	7
2914	11908	7
2914	11916	2
2914	11954	7
2914	11964	7
2914	12003	1
2914	12009	7
2914	12044	9
2914	12050	1
2914	12076	4
2914	12078	2
2914	12096	10
2914	12106	10
2914	12119	10
2914	12178	1
2914	12179	5
2914	12181	8
2914	12182	5
2914	12186	9
2914	12204	3
2914	12225	4
2914	12266	10
2914	12621	7
2914	12909	1
2914	13127	6
2914	13285	7
2914	13333	8
2914	13340	9
2914	13342	8
2914	13369	10
2914	13437	9
2914	13456	5
2914	13462	7
2914	13476	9
2914	13545	10
2914	13548	1
2914	13615	4
2914	13621	9
2914	13626	5
2914	13691	5
2914	13696	3
2914	13734	6
2914	13789	8
2914	13790	4
2914	13791	9
2914	13792	5
2914	13804	6
2914	13826	9
2914	13841	3
2914	13857	8
2914	13868	5
2914	13884	3
2914	13902	8
2914	13945	7
2914	13962	8
2914	14059	8
2914	14086	5
2914	14088	5
2914	14110	1
2914	14148	10
2914	14163	10
2914	14167	10
2914	14206	3
2914	14262	10
2914	14263	3
2914	14327	1
2914	14402	5
2914	14424	7
2914	14507	8
2914	14585	10
2914	14609	7
2914	14623	4
2914	14668	1
2914	14715	4
2914	14717	4
2914	14718	6
2914	14729	3
2914	14742	5
2914	14743	2
2914	14745	10
2914	14796	3
2914	14829	8
2914	14847	6
2914	14896	2
2914	14903	3
2914	15043	8
2914	15069	8
2914	15117	8
2914	15164	1
2914	15270	10
2914	15273	4
2914	15299	8
2914	15302	1
2914	15676	5
2914	16402	5
2914	16489	8
2914	16497	3
2914	16577	6
2914	16619	4
2914	16633	8
2914	16714	1
2914	16715	8
2914	16738	3
2914	16745	1
2914	16754	5
2914	16821	5
2914	16902	10
2914	16915	10
2914	16916	6
2914	17001	10
2914	17017	2
2914	17075	4
2914	17159	5
2914	17192	4
2914	17243	2
2914	17378	6
2914	17407	4
2914	17508	1
2914	18459	6
2914	18463	6
2914	18477	2
2914	18517	2
2914	18555	7
2914	18630	3
2914	18692	7
2914	18711	2
2914	18756	10
2914	18776	10
2914	18820	7
2914	18853	9
2914	18879	5
2914	18888	8
2914	18906	6
2914	18947	3
2914	18973	3
2914	18989	6
2914	18990	2
2914	18999	5
2914	19063	8
2914	19084	2
2914	19102	8
2914	19105	10
2914	19257	10
2914	19261	9
2914	19284	7
2914	19289	3
2914	19353	4
2914	19359	6
2914	19467	7
2914	19525	8
2914	19606	9
2914	19641	9
2914	19722	9
2914	19798	4
2914	19816	9
9225	9229	8
9225	9269	9
9225	9444	7
9225	9584	4
9225	9610	1
9225	9666	10
9225	9800	6
9225	9826	8
9225	10012	7
9225	10033	3
9225	10228	4
9225	17506	4
2497	2498	4
2497	2500	9
2497	2509	4
2497	2510	10
2497	2513	4
2497	2514	1
2497	2515	10
2497	2516	1
2497	2518	6
2497	2519	4
2497	2521	6
2497	2523	3
2497	2526	3
2497	2527	10
2497	2548	7
2497	2551	3
2497	2685	4
2497	2687	1
2497	2828	9
2497	2907	3
2497	2914	4
2497	2915	6
2497	3257	8
2497	3320	2
2497	3356	7
2497	3549	3
2497	3561	7
2497	3563	7
2497	3932	6
2497	3967	4
2497	4000	6
2497	4183	6
2497	4197	9
2497	4436	2
2497	4459	4
2497	4513	3
2497	4527	1
2497	4544	6
2497	4565	9
2497	4673	9
2497	4677	7
2497	4678	6
2497	4680	9
2497	4682	6
2497	4688	1
2497	4689	8
2497	4691	5
2497	4692	10
2497	4694	6
2497	4702	10
2497	4704	4
2497	4713	4
2497	4716	7
2497	4725	2
2497	4774	8
2497	4777	7
2497	5000	9
2497	5462	7
2497	5696	1
2497	6066	7
2497	6123	6
2497	6395	2
2497	6427	8
2497	6461	4
2497	6553	2
2497	6667	4
2497	6841	9
2497	6939	3
2497	7500	10
2497	7501	5
2497	7516	7
2497	7518	7
2497	7519	5
2497	7521	2
2497	7522	8
2497	7531	2
2497	7664	5
2497	7668	10
2497	7670	2
2497	7671	8
2497	7672	5
2497	7676	2
2497	7679	9
2497	7682	5
2497	7685	6
2497	7811	1
2497	7960	1
2497	9156	9
2497	9222	2
2497	9225	5
2497	9357	5
2497	9365	3
2497	9370	7
2497	9371	10
2497	9380	1
2497	9619	8
2497	9621	2
2497	9622	8
2497	9671	4
2497	9824	6
2497	9993	2
2497	10020	7
2497	11388	10
2497	12076	5
2497	17512	9
2516	2518	8
2516	2519	8
2516	2526	2
2516	2527	1
2516	2548	8
2516	2828	8
2516	2914	6
2516	3257	10
2516	3356	8
2516	3462	8
2516	3549	6
2516	3786	6
2516	4134	6
2516	4459	2
2516	4673	5
2516	4675	7
2516	4678	6
2516	4680	3
2516	4693	9
2516	4702	9
2516	4703	1
2516	4704	2
2516	4725	2
2516	4732	6
2516	4758	1
2516	4761	6
2516	4777	10
2516	4795	4
2516	4799	1
2516	6395	6
2516	6453	7
2516	6461	4
2516	6667	5
2516	6894	5
2516	7306	9
2516	7473	1
2516	7479	5
2516	7500	5
2516	7501	10
2516	7514	7
2516	7518	4
2516	7522	4
2516	7524	6
2516	7527	6
2516	7643	7
2516	7667	7
2516	7676	10
2516	7678	4
2516	7679	2
2516	7682	6
2516	7687	1
2516	8069	2
2516	8920	9
2516	9225	7
2516	9369	9
2516	9497	2
2516	9596	1
2516	9597	2
2516	9600	3
2516	9609	10
2516	9824	10
2516	10021	7
2516	10362	8
2516	17444	10
4648	6461	2
4648	7657	6
4648	9245	10
4648	9303	7
4648	9325	4
4648	9345	2
4648	9432	7
4648	9503	10
4648	9872	1
4648	9889	8
4648	9941	2
4648	10022	4
4648	17459	1
4768	9338	1
4768	9431	9
4768	9433	9
4768	9436	1
4768	9470	5
4768	9495	6
4768	9503	4
4768	9511	3
4768	9727	5
4768	9731	3
4768	9790	10
4768	10022	3
9837	10023	7
4657	6461	2
4657	7473	10
4657	7658	3
4657	9292	10
4657	9335	1
4657	9419	7
4657	9719	1
4657	9874	6
4657	10024	3
4657	10120	9
4657	17548	5
4657	17617	4
7473	7543	8
7473	7586	10
7473	7592	6
7473	7607	2
7473	7643	10
7473	7652	6
7473	7719	6
7473	9057	7
7473	9288	4
7473	9340	6
7473	9429	3
7473	9498	2
7473	9534	2
7473	9553	3
7473	9583	2
7473	9656	1
7473	9729	1
7473	9740	6
7473	9745	8
7473	9794	8
7473	9873	5
7473	9892	5
7473	9905	3
7473	9911	9
7473	9919	3
7473	9930	2
7473	9989	8
7473	10024	3
7473	10029	7
7473	10084	3
7473	10091	4
7473	10101	10
7473	10113	10
7473	10121	5
7473	10199	1
7473	10230	6
7473	10236	6
7473	10530	1
7473	17409	3
7473	17448	7
7473	17462	8
7473	17465	5
7473	17486	9
7473	17547	1
7473	17549	4
7473	17658	6
8244	10024	6
4637	4641	4
4637	4644	10
4637	4645	1
4637	4655	9
4637	4656	4
4637	4747	9
4637	4748	8
4637	4760	10
4637	4799	4
4637	5085	1
4637	5384	10
4637	5459	10
4637	6427	4
4637	6667	6
4637	7483	4
4637	7484	9
4637	7499	2
4637	7540	7
4637	7578	2
4637	7642	1
4637	7643	3
4637	7646	5
4637	7705	4
4637	7713	8
4637	9221	8
4637	9229	3
4637	9230	8
4637	9236	9
4637	9241	5
4637	9269	10
4637	9420	2
4637	9440	8
4637	9474	4
4637	9502	6
4637	9504	9
4637	9552	7
4637	9581	7
4637	9584	4
4637	9590	7
4637	9653	8
4637	9658	6
4637	9666	10
4637	9726	5
4637	9729	7
4637	9739	5
4637	9740	5
4637	9799	7
4637	9808	5
4637	9823	7
4637	9826	7
4637	9874	9
4637	9878	8
4637	9891	6
4637	9899	8
4637	9925	2
4637	10025	9
4637	10027	4
4637	10080	4
4637	10100	6
4637	10146	1
4637	11536	8
4637	17458	5
4637	17475	9
4637	17537	6
4637	17564	3
4637	17624	8
4651	4750	1
4651	4765	1
4651	4774	7
4651	5727	4
4651	6453	3
4651	7470	5
4651	7487	8
4651	7568	5
4651	7613	8
4651	7616	7
4651	7636	6
4651	7654	4
4651	7715	7
4651	9315	9
4651	9834	5
4651	9931	3
4651	10025	5
1221	1833	4
1221	2170	5
1221	2516	3
1221	2687	10
1221	2764	9
1221	2823	10
1221	2914	10
1221	3462	4
1221	3561	3
1221	3607	2
1221	3786	8
1221	4134	5
1221	4436	7
1221	4513	7
1221	4608	10
1221	4637	1
1221	4736	3
1221	4739	5
1221	4740	5
1221	4742	5
1221	4744	2
1221	4752	1
1221	4761	5
1221	4763	3
1221	4766	7
1221	4786	10
1221	4788	1
1221	4860	3
1221	5696	2
1221	5727	5
1221	6427	1
1221	6453	2
1221	6461	6
1221	6553	1
1221	6939	4
1221	6992	3
1221	7175	10
1221	7473	4
1221	7474	6
1221	7486	2
1221	7496	7
1221	7543	2
1221	7545	7
1221	7556	1
1221	7566	7
1221	7567	4
1221	7604	2
1221	7605	7
1221	7632	8
1221	7643	7
1221	7657	1
1221	7718	7
1221	7719	1
1221	7720	2
1221	9249	1
1221	9262	1
1221	9278	10
1221	9300	6
1221	9313	5
1221	9328	10
1221	9412	2
1221	9426	8
1221	9429	9
1221	9443	3
1221	9451	6
1221	9463	7
1221	9465	7
1221	9481	2
1221	9505	1
1221	9509	4
1221	9540	3
1221	9547	9
1221	9555	3
1221	9558	10
1221	9567	5
1221	9624	8
1221	9650	7
1221	9652	10
1221	9667	3
1221	9717	9
1221	9734	5
1221	9746	8
1221	9748	2
1221	9792	10
1221	9797	4
1221	9901	10
1221	9913	4
1221	9942	3
1221	9983	1
1221	10026	8
1221	10113	4
1221	10115	3
1221	10123	3
1221	10129	3
1221	10134	9
1221	10145	8
1221	10221	6
1221	10235	8
1221	10627	6
1221	11388	6
1221	16779	8
1221	17204	5
1221	17434	3
1221	17484	5
1221	17499	10
1221	17562	4
1221	17631	7
1221	65000	3
1221	65529	1
1221	65530	3
703	705	8
703	724	4
703	1298	6
703	1668	6
703	2497	1
703	2647	6
703	2706	2
703	3108	7
703	3363	7
703	3569	9
703	3573	8
703	4158	2
703	4528	5
703	4611	7
703	4614	8
703	4616	3
703	4627	1
703	4628	10
703	4631	1
703	4677	3
703	4716	10
703	4724	7
703	4739	7
703	4740	1
703	4758	9
703	4768	3
703	4801	2
703	4807	2
703	4854	10
703	6448	9
703	6553	10
703	7046	9
703	7131	6
703	7468	1
703	7469	5
703	7492	8
703	7496	2
703	7498	9
703	7501	10
703	7529	9
703	7540	2
703	7586	9
703	7589	7
703	7607	10
703	7617	6
703	7637	5
703	7646	4
703	7650	1
703	7657	3
703	7679	6
703	7683	2
703	7713	9
703	7722	8
703	9223	6
703	9229	8
703	9237	7
703	9254	2
703	9256	1
703	9282	8
703	9304	3
703	9332	9
703	9366	9
703	9434	7
703	9438	10
703	9440	8
703	9461	8
703	9468	5
703	9502	8
703	9513	4
703	9550	3
703	9584	10
703	9589	6
703	9656	1
703	9660	3
703	9666	10
703	9672	8
703	9729	10
703	9732	1
703	9740	7
703	9798	7
703	9799	3
703	9826	9
703	9827	2
703	9837	2
703	9839	6
703	9881	7
703	9890	8
703	9891	10
703	9899	5
703	9908	3
703	9914	10
703	9989	2
703	10026	4
703	10031	5
703	10032	6
703	10074	5
703	10082	9
703	10084	3
703	10091	7
703	10098	1
703	10100	7
703	10113	6
703	10121	4
703	17411	2
703	17445	7
703	17455	10
703	17456	7
703	17537	5
703	17565	7
703	17669	3
703	17706	8
703	18676	8
703	18882	10
703	19569	6
9256	10026	3
9584	9793	7
9584	9800	1
9584	9939	5
9584	10026	9
9584	17541	4
4618	4651	7
4618	4767	9
4618	4774	9
4618	6453	4
4618	9551	4
4618	9715	5
4618	9835	10
4618	10028	5
4755	4758	2
4755	6453	4
4755	6762	9
4755	9238	7
4755	9498	4
4755	9583	6
4755	9796	8
4755	9825	7
4755	9829	6
4755	9830	2
4755	9910	3
4755	10029	7
4755	10077	8
4755	10106	3
4755	10125	7
4755	10199	2
4755	17426	8
4755	17439	2
4755	17447	5
4755	17453	9
4755	17471	5
4755	17488	9
4755	17632	5
6453	6461	4
6453	6539	10
6453	6639	9
6453	6648	7
6453	6660	7
6453	6661	5
6453	6697	1
6453	6715	8
6453	6731	10
6453	6762	2
6453	6813	6
6453	6846	8
6453	6863	8
6453	6877	2
6453	6945	8
6453	6971	7
6453	7001	6
6453	7004	2
6453	7018	7
6453	7148	7
6453	7199	5
6453	7271	10
6453	7303	3
6453	7456	6
6453	7473	3
6453	7491	9
6453	7565	7
6453	7568	6
6453	7590	9
6453	7633	10
6453	7788	2
6453	7908	4
6453	7928	3
6453	7960	10
6453	8002	2
6453	8007	2
6453	8070	9
6453	8160	8
6453	8272	5
6453	8297	2
6453	8342	8
6453	8346	10
6453	8359	5
6453	8376	9
6453	8447	8
6453	8452	5
6453	8470	7
6453	8529	4
6453	8551	9
6453	8584	5
6453	8657	5
6453	8668	10
6453	8781	6
6453	8866	10
6453	8895	4
6453	8926	4
6453	8934	6
6453	8966	10
6453	9050	8
6453	9116	8
6453	9121	10
6453	9229	6
6453	9237	7
6453	9238	9
6453	9299	10
6453	9304	10
6453	9329	10
6453	9430	6
6453	9457	10
6453	9471	2
6453	9474	9
6453	9494	2
6453	9505	9
6453	9534	10
6453	9557	4
6453	9583	3
6453	9881	3
6453	9924	9
6453	9927	8
6453	9934	4
6453	10029	10
6453	10032	8
6453	10131	4
6453	10207	4
6453	10226	1
6453	10307	1
6453	10354	4
6453	10569	9
6453	10586	3
6453	10627	8
6453	10678	8
6453	10687	3
6453	11081	4
6453	11139	2
6453	11259	2
6453	11290	4
6453	11313	4
6453	11341	6
6453	11342	8
6453	11653	7
6453	11816	10
6453	11889	10
6453	11960	3
6453	12023	1
6453	12059	6
6453	12066	5
6453	12076	2
6453	12127	3
6453	12188	1
6453	12252	7
6453	12297	4
6453	12376	6
6453	12524	8
6453	12632	10
6453	12690	3
6453	12713	5
6453	12880	7
6453	12883	4
6453	12956	5
6453	12969	2
6453	13000	4
6453	13489	2
6453	13511	9
6453	13537	2
6453	13591	7
6453	13878	6
6453	14014	5
6453	14080	10
6453	14166	6
6453	14178	5
6453	14361	5
6453	14420	10
6453	14453	8
6453	14479	10
6453	14537	4
6453	14651	1
6453	14920	3
6453	14988	8
6453	15146	7
6453	15471	8
6453	15475	9
6453	15577	2
6453	15605	1
6453	15634	10
6453	15676	5
6453	15825	5
6453	16130	6
6453	16506	3
6453	16802	8
6453	16844	1
6453	16941	2
6453	17108	3
6453	17154	1
6453	17250	10
6453	17397	6
6453	17444	10
6453	17466	5
6453	18563	1
6453	18622	5
6453	18650	5
6453	19086	9
6453	19961	4
701	702	2
701	703	5
701	704	7
701	705	8
701	714	6
701	715	7
701	813	5
701	814	7
701	815	10
701	816	8
701	817	5
701	818	2
701	852	1
701	1239	6
701	1280	7
701	1294	10
701	1295	8
701	1341	8
701	1663	8
701	1668	9
701	1673	10
701	1678	8
701	1680	10
701	1682	8
701	1691	2
701	1692	6
701	1698	2
701	1740	6
701	1744	4
701	1755	4
701	1757	9
701	1759	7
701	1760	10
701	1763	10
701	1767	8
701	1784	3
701	1833	7
701	1874	8
701	1975	6
701	1982	7
701	2003	7
701	2011	5
701	2019	5
701	2033	6
701	2041	10
701	2052	1
701	2140	4
701	2150	3
701	2154	10
701	2163	9
701	2165	10
701	2173	1
701	2276	4
701	2277	6
701	2379	1
701	2497	3
701	2516	8
701	2532	6
701	2534	8
701	2548	7
701	2551	8
701	2562	1
701	2576	8
701	2578	10
701	2647	2
701	2685	2
701	2712	1
701	2749	2
701	2752	9
701	2824	6
701	2825	4
701	2828	2
701	2853	2
701	2856	6
701	2899	2
701	2901	4
701	2905	2
701	2914	8
701	2928	8
701	2941	3
701	3079	1
701	3080	6
701	3087	2
701	3089	10
701	3104	8
701	3113	9
701	3126	4
701	3257	9
701	3300	4
701	3356	4
701	3360	9
701	3364	5
701	3378	3
701	3407	3
701	3448	7
701	3491	10
701	3493	5
701	3495	9
701	3502	10
701	3505	10
701	3549	3
701	3554	1
701	3557	1
701	3561	6
701	3563	9
701	3569	9
701	3573	7
701	3578	1
701	3585	4
701	3591	4
701	3593	5
701	3602	8
701	3605	10
701	3614	6
701	3621	3
701	3625	4
701	3655	1
701	3670	5
701	3672	8
701	3680	9
701	3701	1
701	3703	6
701	3707	2
701	3737	2
701	3741	2
701	3742	8
701	3751	4
701	3768	10
701	3769	4
701	3789	7
701	3801	5
701	3803	10
701	3811	2
701	3812	10
701	3816	5
701	3820	8
701	3831	7
701	3840	5
701	3850	2
701	3855	8
701	3901	3
701	3914	4
701	3932	9
701	3950	3
701	3955	3
701	3957	1
701	3967	10
701	3994	8
701	4006	5
701	4010	3
701	4134	6
701	4145	8
701	4150	3
701	4151	6
701	4183	7
701	4187	10
701	4188	5
701	4195	7
701	4200	9
701	4208	10
701	4223	8
701	4230	10
701	4231	9
701	4243	4
701	4257	4
701	4271	4
701	4278	10
701	4279	5
701	4286	9
701	4307	5
